,Bldg #,Code,Building,2018-01-01 00:00:00,2018-02-01 00:00:00,2018-03-01 00:00:00,2018-04-01 00:00:00,2018-05-01 00:00:00,2018-06-01 00:00:00,2018-07-01 00:00:00,2018-08-01 00:00:00,2018-09-01 00:00:00,2018-10-01 00:00:00,2018-11-01 00:00:00,2018-12-01 00:00:00,2019-01-01 00:00:00,2019-02-01 00:00:00,2019-03-01 00:00:00,2019-04-01 00:00:00,2019-05-01 00:00:00,2019-06-01 00:00:00,2019-07-01 00:00:00,2019-08-01 00:00:00,2019-09-01 00:00:00,2019-10-01 00:00:00,2019-11-01 00:00:00,2019-12-01 00:00:00,2020-01-01 00:00:00,2020-02-01 00:00:00,2020-03-01 00:00:00,2020-04-01 00:00:00,2020-05-01 00:00:00,2020-06-01 00:00:00,2020-07-01 00:00:00,2020-08-01 00:00:00,2020-09-01 00:00:00,2020-10-01 00:00:00,2020-11-01 00:00:00,2020-12-01 00:00:00,2021-01-01 00:00:00,2021-02-01 00:00:00,2021-03-01 00:00:00,2021-04-01 00:00:00,2021-05-01 00:00:00,2021-06-01 00:00:00,2021-07-01 00:00:00,2021-08-01 00:00:00,2021-09-01 00:00:00,2021-10-01 00:00:00,2021-11-01 00:00:00,2021-12-01 00:00:00
106,162.0,PSD,Parking Structure D,108.26944720812469,124.46510552818665,106.57350784147538,73.28723992358975,117.27538262501719,113.03848373778217,110.72653238410744,124.99052264654644,123.40551557675653,119.9980911192837,116.91632101119976,100.55997434135776,106.95291837349173,103.13692191916516,108.34711739187706,123.19598466456117,108.90627818442003,110.99433314409067,116.95106882097731,114.5259153025924,124.24155823865635,120.76704664314632,116.96061919333442,102.91793431034564,106.23187503734121,113.43291313055074,102.78784734015187,93.01948400700564,108.05026678008304,97.9162881354383,106.86528245050586,111.9913345703466,110.48293305378007,106.66695230889486,97.84906695470264,99.46843315430841,95.07396972339426,95.39820030911328,100.12880572428301,101.5882117525317,111.80166093496074,114.47552486987821,131.7143964404046,140.85604981027842,139.8632951023571,110.00247560910033,110.56941358585766,84.9897594239624
107,163.0,ELB,East Library Bldg,3.8600000000000003,1.9300000000000002,1.9300000000000002,3.8600000000000003,5.58,19.3,17.369,27.02,0.0,1.9300000000000002,3.8600000000000003,1.9300000000000002,1.9300000000000002,1.9300000000000002,3.8600000000000003,1.9300000000000002,0.9300000000000002,1.0,7.720000000000001,7.720000000000001,0.0,1.9300000000000002,2.0,1.9300000000000002,1.9300000000000002,3.8600000000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
108,166.0,LHI,Loker Hydrocarbon Institute,112.51827327555908,227.7979976513003,109.96083802688449,111.32580969444429,175.35590190685593,153.63449774455563,147.11405780706318,220.2570168675458,211.58679148188403,191.56500628077782,183.77979381070884,84.6942734732878,121.83940544137097,109.8742850845567,126.67397431026346,219.26845924233695,142.34497060573514,153.98223894721622,194.7423057731985,177.9613426412519,227.52380585792952,204.57503767925255,186.8422930839686,120.97884279600666,126.33143106831018,169.21441409376212,115.70719526468817,80.16524505456431,143.9071623984364,102.02508692423173,143.1872641949152,170.09737136112125,164.89479156182387,139.97893728970584,92.63105201905049,94.44330250076436,60.82833515685403,73.01417430476315,84.04705598180216,101.15534436940499,129.04947475572698,145.3149937486006,47.3358152191296,52.81713743265674,49.391885779168256,41.102249939986955,32.287504380093225,30.519886691199503
109,167.0,IMS,Instructional Media Services,15.044150830458936,31.11319171255287,14.583876163359317,14.948017259607054,23.31296260042021,20.15208776942527,18.99871592147668,29.17031229466708,27.978257188259935,25.438041664383025,24.716635453618153,11.221057589846879,16.353351543129577,14.782995325227377,16.907757111168475,29.628806323376228,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
110,169.0,GFS,Grace Ford Salvatori,90.45568453132341,143.61011068892495,86.85228840180147,74.2512897672108,118.92314909443536,104.28301973315311,102.90096127216903,141.59787635400926,134.46399940329238,128.52027817460407,125.65148463446515,76.5108655725904,93.82740966987346,85.72424420634547,94.58277894553497,138.44704254848824,101.79832032837095,103.74091221074241,125.41206955114826,119.73079333963783,141.55332435899066,134.26514210967875,126.93830835912442,92.59452610022883,95.41761005282987,114.6862043078611,87.84329385803845,68.30769785937383,102.12805511388794,76.98262730739347,99.82400991738896,115.43347725673812,109.93159768312705,101.58491019253978,79.82889628619145,80.12505381542123,63.54459843311779,67.22122036560732,73.46496991288721,80.37195415719978,97.30669952021124,101.19308147708946,61.60438440011178,71.17971240308675,64.16354981654658,59.1937815025688,50.099241850386264,47.622808957124136
111,171.0,GEH,Max Kade German Center,3.028,2.931,2.931,2.931,3.028,3.931,5.494,5.605,4.554,3.5540000000000003,4.76,2.657,2.657,2.5,4.502,4.605,4.0040000000000004,2.002,3.488,2.333,4.379,4.471,3.6,2.333,2.379,4.47,2.425,3.287,5.333,3.425,5.861,4.816,4.9,5.844,3.984,2.928,2.844,2.844,1.787,3.872,3.816,3.787,3.167,4.179,4.218,2.2569999999999997,4.0,4.0
112,171.1,GEH,Max Kade German Center II,0.0,0.0,0.0,0.0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
113,189.0,PTD,Pardee Tower,223.928715610708,503.78178704851234,218.5533925979516,238.5931255410017,373.20123204594324,320.76475312317524,303.96472987271613,478.36468576312933,458.54026861370295,411.88996869764355,396.0101686190235,158.5349616214748,247.9002673729489,220.53442568720126,259.35456453139034,481.40211977004674,295.25176181458056,322.793451386177,419.78185435769745,378.43792288403444,498.0193972360247,444.03757263563847,403.6431104040679,247.9042806621358,259.49823451763854,363.2941133794512,234.8924059330667,149.99174719925378,299.6433484449894,200.07064986199504,296.38350592493634,360.2096313411671,348.9927287858038,290.2368695075532,178.4693692657706,183.45557176891475,101.79802707629636,132.55663270308975,157.23328166063146,197.8234523898886,260.3398135925854,299.1141346715081,285.2569768592782,269.2841088631474,311.381083436877,122.62831048766216,33.673117168579935,31.365636372179154
114,191.0,PSA,Parking Structure A-Not Charged,143.8345383831948,165.3912206179692,141.58075844619452,97.38467342612704,155.8547169311665,150.18302347226899,147.1284718621115,166.1417214867942,164.00605171593756,159.48620943119454,155.3664371341544,133.57070173770202,142.0973818191074,136.95062449700285,143.9534366616264,163.74111818142632,144.7096413471321,147.47080932302288,155.44343312054497,152.2050485260171,165.13412589372234,160.52134744321907,155.4287789970939,136.7406783992095,141.1452882016759,150.68310963820164,136.5622685708428,123.53405851248911,143.5752003889288,130.0554392968086,141.9991629513299,148.83218561249916,146.80321451380206,141.7343583255227,129.95751997525295,132.13265210645932,126.26247401369655,126.6386998377372,132.9977785706467,134.9295108144833,148.53786000295128,152.08029602786905,174.98213593919195,187.11017011360383,185.78125187723015,146.08777706355556,115.03465171404142,113.05547529859854
115,192.0,PSB,Parking Structure B-Not Charged,129.41506999978222,148.92738080633464,127.39231708984718,87.5451138275705,139.84952003786069,135.17418461217494,132.17636752790278,148.84962329287526,147.26708890389406,143.01883648338946,139.61845477016294,120.32932537198803,127.77148190614413,124.06445731421542,129.41504934024022,146.9336624663508,130.0044292228326,132.70727547282746,139.3462648803629,136.54555857634227,148.16021637128358,143.85766279350463,139.64994197225909,122.92646135681821,126.87532368645245,136.04671005647668,122.8040061356415,111.55354046905215,128.96493080879299,117.31386664528509,127.55915688917062,133.5496764759961,132.02270979639465,127.32992526374869,117.28652478190233,118.95340287672866,113.89090111230624,114.99381956048263,119.8146640610706,121.73225540034348,133.57319452236055,136.96645366919108,157.4313219837001,168.45608361761438,167.50602685307496,131.77651506786285,132.1249120760775,101.97239084167538
116,193.0,TSS,Theatre Scene Shop,0.0,0.0,0.0,0.0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
117,197.0,RZC,Robert Zemeckis Center for Digital Arts,129.31,148.61,129.31,218.09,210.37,158.26,285.64,339.68,331.96000000000004,289.5,237.39,208.44,208.44,183.35,532.6800000000001,360.90999999999997,60.99999999999999,76.0,113.009,208.44,258.62,116.0,154.4,38,37.0,129.31,110.00999999999999,123.52000000000001,113.87,262.48,160.19,185.28,181.42000000000002,183.35,142.82,117.72999999999999,144.75,156.32999999999998,106.15,245.11,208.44,187.20999999999998,324.24,409.15999999999997,397.58000000000004,293.36,284.0,258.0
118,199.0,UPX,University Parking Center,82.99000000000001,94.57,84.92,88.78,82.99000000000001,88.78,82.989,77.2,90.71000000000001,106.15,104.22,77.2,77.2,84.92,79.13,94.57,40.99999999999999,59.00000000000001,35.99999999999999,79.13,96.0,50.0,50.0,35,35.99999999999999,67.55,48.25,34.739999999999995,44.39,100.359,69.47999999999999,86.85000000000001,-17.370000000000005,210.37,328.1,65.62,34.74,42.46,59.83,816.3899999999999,285.64,54.039,61.760000000000005,90.70999999999998,82.99000000000001,79.13,83.0,56.0
119,220.0,TMC,The Music Complex (was LPB Marcia Lucas Production Bldg),176.80247041380028,332.6188280984422,171.07516495187076,163.78750189939674,258.34076259934835,223.62107715530755,215.05736873060997,318.6127722097097,303.96356675160075,282.5750728388727,275.10776301571286,139.05913527000166,188.77589329384477,171.26522061268332,193.6473727587448,318.0424741946757,212.65252728448112,223.76705113241505,279.852699256348,260.1638155853384,325.4291135891848,299.9975567715221,279.15365623727695,187.56072384635405,194.52360506651223,252.34990772174297,177.7908808865282,126.60985040890822,214.54569269587128,152.0798250241282,209.16935763910683,249.17755718445693,239.30439949453174,211.0295274140419,149.67063666750457,151.6215673618427,105.07773499192731,120.56055137247156,135.19836677630664,156.360944470513,195.5971620459329,212.69531530586838,215.07640136488658,215.88463319869916,233.3584876496164,124.15112919182509,244.38452040009918,62.228248593963464
120,221.0,LUC,George Lucas Instructional,0.0,0.0,0.0,0.0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
121,225.0,CLN,921 W 30TH ST.,0.0,0.0,0.0,0.0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
122,228.0,KOH,King Hall,33.32536079705777,69.35226266042758,32.87200548487352,33.45846941300766,51.93714892657644,45.28843234745515,42.089080608637055,65.11544016897587,62.6263136213067,57.08991715789142,55.32995498458044,24.932837103345115,36.19767965621236,33.430678882922685,37.97256895614191,66.08187248712953,41.92113707131711,45.43198241985411,56.68110165569471,52.29383807386756,67.52657819907179,61.077355328947036,56.26693457643559,36.02995649936906,37.58284265632063,51.50690312025475,34.65747488028266,23.74752118025672,42.416939967209025,29.667240231530116,40.99515635014878,49.92375205798038,48.4963741828733,41.43286145114332,27.582248404523273,27.93203716032612,17.619446413598844,22.20295843536195,24.990275142519437,30.101101763139663,37.777930876086195,42.701132189616835,40.615603579811214,40.17219420709266,45.34370494596786,21.043634990710718,48.65711104611188,8.222548112548802
123,228.1,KOH,King Hall - Café 84,40.73099652973728,84.76387658496704,40.1768955926232,40.89368483812047,63.47873757692676,55.352528424667426,51.44220963277862,79.58553798430384,76.54327220381928,69.77656541520064,67.62550053670942,30.473467570755144,44.241608468703994,40.85971863468328,46.41091761306234,80.76673303982498,51.236945309387586,55.52797851315502,69.27690202362687,63.91469097917146,82.53248446553219,74.65010095760192,68.77069781564352,44.03661349922885,45.934585468836325,62.95288159142246,42.35913596478993,29.02474810920266,51.84292662658881,36.25996028298125,50.10519109462629,61.01791918197601,59.27334622351181,50.64016399584183,33.71163693886178,34.13915652928748,21.53487894995414,27.13694919877572,30.543669618634873,36.79023548828181,46.17302662632758,52.19027267619837,49.641293264213715,49.099348475335475,55.4200838228496,25.71999832197977,59.4698023896923,10.049781026448535
124,230.0,CFH,Dean Bartlett Cromwell Field,3.3829552873156152,3.236701803434031,3.334778947339725,2.056163366236985,3.303883722233819,3.3166478383026985,3.268068418247952,3.3029089610196896,3.3146693061494874,3.2960536615539233,3.2362730111917486,3.283279726833284,3.2655198480226444,3.2540752630530982,3.2840693476376357,3.2251369616449113,3.2153627746746176,3.23406578682083,3.167626732523156,3.198873087041081,3.2318972107675523,3.2324595276413373,3.2159522089721424,3.1154613033997354,3.2055778890427895,3.228188372436833,3.1474424008999717,3.049838622623291,3.1708288627723964,3.0975241834972156,3.145416504940956,3.1564636135422885,3.1455814502828328,3.1477660691548883,3.1489277640686644,3.1714958037433325,3.241727479119098,3.2174006133937145,3.270589742239385,3.232846396089766,3.423550673139864,3.4330954839892933,4.10718944229195,4.499411984932877,4.359382975649916,3.753443787404701,3.1468979904390872,3.0741480529513296
125,233.0,EPS,Exposition Parking Structure,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
126,234.0,SSH,Severance Street House,0.0,0.0,0.0,0.0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
127,239.0,ROY,Royal Street House,0.0,0.0,0.0,0.0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
128,250.0,LRC,Lyon University Center,207.16906913863943,401.27873275636506,199.32370511818297,193.46940073161318,305.721474782843,265.29888596268955,252.36767105757554,375.65433747313074,361.2334157564631,335.70012654743545,323.0710214288977,159.5097824733563,222.3617131024707,201.80019837701653,227.4062017988826,379.02504906931375,249.61661366657043,265.7553541526763,332.86465839489085,303.9853293582634,388.12475157405396,357.494966957092,328.1779927430708,220.08737746166796,229.66674993031066,302.095792498763,208.30474870769436,143.18720650853885,252.13947678705551,177.60958863216354,245.59452127170718,290.63968401577694,282.0548107052743,247.88265313542055,168.49383701272595,175.45723374670445,118.99438174960652,139.24281134910618,155.21483786004828,179.16033283862603,72.08176759825221,68.64284988147392,84.38657135406942,93.34932387265128,87.74678517305686,82.66852103665101,66.36642378068665,66.799385806883
129,251.0,KAB,Kennedy Aquatics,44.231868062929095,103.89009882878162,42.97410343135854,48.13074433568347,74.78542368459851,63.44207075459192,59.36405360586304,96.01558081532103,92.12499908934618,83.04736571815174,80.30960212924911,30.492763314166357,49.41169381154945,43.95800718325747,51.6546678944684,98.16334515218452,58.40759808891669,63.98107425518993,84.01553974058581,75.04029199312106,100.59806166310872,89.92660183894687,81.94599966715197,49.55337302881539,51.92070569600701,74.17859932470235,46.6134759225589,28.25687653592863,59.392674650387406,38.202117774629095,57.945589876921744,71.25077945900955,69.20010855334702,57.496757341825166,34.38478766196761,35.868050397266586,18.527517931587088,25.37767702885586,30.065259475218188,38.16677317687262,50.76018141586325,58.70722632105206,54.139213536618506,49.911609500266756,59.45902001988143,21.29077727303687,69.51702673328145,3.346884221675821
130,252.0,HNB,Hedco Neurosciences Bldg,252.12576341045977,571.6017844063285,246.04194680739164,270.17638951168925,422.4941604182533,362.64646783006606,343.503750898355,542.4549378156769,519.8362416804711,466.6426193716467,448.6075397618003,177.60981023924643,279.59534322019897,248.39196550765158,292.6478139031694,546.0539734560089,333.6412515962061,365.0447851296789,475.75633709316253,428.5421334518182,564.9670925642101,503.38819367802915,457.3373304109323,279.7502808158273,292.8888575392593,411.3102321842077,264.8724209693124,168.08224840894442,338.697158517324,225.15301519637933,334.97827364152784,407.786474752007,395.0115982841931,327.98332648677575,200.47563131128257,206.156627753413,112.91273100205012,148.04360298424277,176.13828438347463,222.4757020934269,41.80686416817595,42.08097309854933,55.02275764919009,61.93446839703844,56.891468160000535,46.5643750604797,35.261433463038756,32.7154406839907
131,253.0,KAP,Kaprielian Hall,300.77910843193314,619.5135997396563,293.7823179910566,302.03772825589937,476.7397827513666,416.564765300307,399.906811848949,602.7785133840487,577.9213468408076,521.8589586478411,499.1346267966626,224.03025678390748,326.96672973935773,292.89490971625855,340.2279308384129,597.403068736334,385.5623135457964,417.7489611612866,532.0304972021721,485.87768425975474,622.2546713517963,558.0532212231759,507.67689148641597,325.0476847400723,339.59772493287835,457.31189031650393,310.29777985621797,212.7269378310448,390.0078252371192,274.23338379115614,389.31356535889637,464.1925189821009,449.029096619714,379.3934317698647,99.59193078501825,90.81303396683752,97.69356297692318,94.5754126422635,106.55726871035026,112.70803605209022,113.88879655632084,122.75704828105783,148.0126077753603,190.3806428603974,227.97919688028003,195.17193145429837,159.4334505358682,114.1166807720076
132,254.1,BKS,Bookstore,55.45289127943775,86.43065955602158,54.24390406567621,46.96074116794963,76.75739561351229,70.60871622560815,70.83806954627184,93.33561395940394,89.30600854066563,81.86679969660585,76.50058511035506,46.62167748257514,57.39428334351082,52.067164372246495,58.793200571927144,86.71092242070287,66.42483798537945,70.07044861760866,83.9046691593953,80.0603005082416,93.27886533228343,85.17057870819033,77.25273774786024,56.11035511536024,58.30754852586985,69.25403334606857,54.68202104605763,44.82066022961456,66.53776401677389,53.824934484724395,68.64556017718779,77.38984626729601,74.25691310603725,65.62387887170043,49.24227782522072,48.726972419818814,39.40159276933731,41.06782572363828,46.24368731837184,52.23961468356344,64.14526542525216,69.07919529125967,77.2424651462536,80.57621366658972,81.92807745846514,51.03529000004416,69.45095062813756,29.14089353283696
133,256.0,EEB,Electrical Engineering,129.76934592134901,255.85852685036548,124.99704185840957,124.09993315694491,195.7640124453115,167.35304649296188,161.28398122032925,244.3509583132242,232.39911928086562,215.27525877097793,209.56356038883,99.64015960424594,139.91608107356322,125.25427693642987,143.46148141544484,244.11357338899876,159.15723519116128,167.80861958571657,214.0928475128169,197.48858639311774,250.1017197060077,229.62694150987917,212.9182424506202,139.53456626662467,144.80089986893483,190.9566612100934,131.18279448106333,89.96307162491786,160.86712563247303,110.37245331827287,156.99709534075305,188.7729243019642,180.7794448380267,157.99519163704008,108.43707682790316,110.24076487745316,72.29848231426077,84.38463549987803,96.23106024261189,113.28352861967686,144.525925258506,158.0383501859829,50.33079080794812,59.01455981191293,52.11492509525182,49.0362538191831,41.591235077568044,39.260581359111185
134,257.0,LVL,Leavey Library,66.55455288128685,59.74914070932835,65.28178483239087,42.11305533265163,73.03308839353507,73.59190177610111,78.3004828262586,81.03836847686975,77.65957488996433,73.86147997792493,66.4808836642487,64.51646950790808,64.24418738994657,60.069852763273566,64.28909139484554,66.05524325126898,71.07631305538864,71.75951844286405,75.89397491956335,78.48580115218974,75.7203027797158,72.43639491226386,66.06344518373301,61.21883631819556,63.06491957825218,59.59198375837566,61.61447605149574,62.464892031049565,70.091880975477,68.72984608992438,75.36183442530167,77.44526549684302,73.69800593908941,70.53849371568296,64.68660079857771,62.319914640357084,63.776108346661715,59.39284297490228,64.02521402452206,66.21314307804869,75.67835309958139,76.1757165557286,98.40519696426125,110.3951125106596,102.13623061686269,84.11116493199229,64.64490433351867,60.40703065904207
135,258.0,DMV,Department of Motor Vehicles,5.79,-189.14,7.720000000000001,5.79,5.79,7.720000000000001,7.719,21.23,5.79,17.369999999999997,5.79,5.79,5.79,5.79,5.79,5.79,5.79,7.720000000000001,5.788,5.79,7.720000000000001,7.720000000000001,7.720000000000001,5.79,7.72,5.79,5.79,1.9300000000000002,1.9300000000000002,3.859,1.9300000000000002,1.9300000000000002,1.9300000000000002,1.9300000000000002,5.79,5.79,5.79,5.79,0.0,-5.79,1.9300000000000002,3.859,3.8600000000000003,3.8600000000000003,5.79,5.79,4.0,4.86
136,261.0,EGG,Egg Company II,23.16,34.739999999999995,30.880000000000003,38.6,36.67,34.739999999999995,63.69,63.69,48.25,57.9,38.6,7.720000000000001,7.720000000000001,127.38,164.05,177.56,95.0,32.06,10.099,17.369999999999997,80.0,24.0,15.0,3,6.0,13.51,5.79,1.9300000000000002,171.76999999999998,65.62,17.369999999999997,-200.721,17.369999999999997,9.65,9.65,3.8600000000000003,3.8600000000000003,1.9300000000000002,3.8600000000000003,3.8600000000000003,1.9300000000000002,7.720000000000001,7.720000000000001,11.58,5.79,7.720000000000001,14.0,9.7725
137,262.0,RGL,R & G Lewis Hall,125.20901052926979,254.44643330351425,121.17595470751857,122.55801814714401,192.33748790591736,165.04225305825312,157.6928010316744,240.8337726765073,230.08676780827616,211.42953630746106,205.6050635539376,94.55895554377456,135.71754600463743,122.00158145432844,139.98134853080379,242.38199239616563,155.38693872825883,165.6195651080467,211.41434254584954,193.53821732299863,248.1735824330924,226.1124352866279,209.0494700304578,135.33790188577595,140.78294878694672,188.65621400094557,127.75980276260546,86.36891399962623,157.20341403232024,107.57649638487908,153.565223667666,184.79024121013248,178.03276580039363,153.6614450153342,37.78510913476051,36.55936893080913,38.40926369672358,34.652958765445796,37.56781527229811,35.96075961419693,39.71103247327112,38.29163805517892,47.31097071779262,64.72452836155426,68.4134613215844,61.451795517219566,52.06703097191318,40.9718238640845
138,263.0,JKP,JH & JK Popovich Hall,95.57589222559191,172.44985089958567,92.05758405021821,85.78880426577925,135.99610405766117,117.77276752851414,114.39057089741279,166.41277813150526,158.4323623700088,148.37054210637532,144.674951514912,76.63356513661661,101.3187530527751,91.75908145785628,103.25178390327832,165.14829876496478,112.95795401206313,117.69894304321357,146.5978800659503,136.95053526235148,169.01241315339794,156.95170403040927,146.65484502935857,100.53724797401412,104.06803689285417,132.27640270763723,95.05386654785758,69.04886661602688,113.81407720212405,81.59190154789019,111.18966397910022,131.36417636957242,125.75958341130107,112.26218631845458,41.929494161498475,42.22559196932029,44.73944581630187,43.50956329149907,47.01469527891804,45.980595063184786,48.01715809776291,45.08613462908343,59.297026605296985,118.98819199960315,138.47860283039523,132.03989077277936,150.99751225533564,70.42333069547163
139,263.1,JKP,Popovich Café (Manual Adjmst per EK),24.630235589263965,44.4409186886242,23.72355549225218,22.108069417756468,35.04666296241326,30.35044656847258,29.478842883762898,42.885144307817164,40.828563765079615,38.235598135575785,37.283231751233146,19.74873285937963,26.110190542716158,23.64663034928279,26.608339230010976,42.55928363343137,29.109652593474696,30.33142174513201,37.778777041269294,35.29262316093047,43.55507917888471,40.44699302707943,37.79345710793053,25.90879400059803,26.8186904280541,34.08808315280451,24.495707779720814,17.79413000833091,29.330278479078373,21.026513177163498,28.65395818050262,33.85299929332837,32.40867644444169,28.93035086989227,10.41344221055474,10.192633419628828,10.254772565729581,9.593304309390108,9.945351566551057,9.703645397037517,10.789379298613856,9.930687494919411,12.76602721425779,14.77735142530347,13.292396474060528,12.287712552331193,10.406729789065338,9.879774756257074
140,264.0,FMH,Forthmann House (was 637),44.39,44.39,21.23,21.23,19.3,21.23,46.32,21.23,19.3,21.23,21.23,11.58,11.58,3.8600000000000003,11.58,19.3,10.0,10.0,34.739000000000004,52.11,54.04,57.9,44.39,5.79,9.65,0.0,0.0,0.0,19.3,52.11,92.64,81.06,94.57,75.27000000000001,65.62,63.69,36.67,40.53,25.09,54.04,50.18,54.04,65.62,57.9,73.34,57.9,19.0,13.0
141,265.0,COH,Cockins House (was 632),0.0,90.599,0.0,67.635,0.0,72.599,0.0,107.29400000000001,0.0,87.17,0.0,89.687,89.687,87.25,0.0,100.17,0.0,112.25,0.0,98.968,0.0,85.88,0.0,48.714,0.0,0.0,0.0,0.0,0.0,85.045,0.0,102.569,0.0,97.99000000000001,0.0,109.247,0.0,69.86099999999999,0.0,73.571,0.0,78.44200000000001,0.0,68.628,0.0,62.361999999999995,0.0,32.7475
142,267.0,UGB,University Gardens Bldg (WAS 638),538.47,563.56,557.77,660.06,492.15000000000003,422.67,414.95000000000005,524.96,488.29,405.3,482.49999999999994,337.75,337.75,468.99,370.56,384.07,175.0,202.99999999999997,217.018,428.46000000000004,281.0,286.0,273.96000000000004,452.15999999999997,385.0,313.0,405.3,47.93,337.75,422.67,279.85,84.92,-554.9100000000001,121.59,59.83,59.83,71.41,55.97,67.55,96.5,54.04,69.48,90.71,148.61,138.96,167.91000000000003,193.0,83.0
143,276.0,LTS,Loker Track Stadium (NOT UPLOADED),14.287173916192923,15.159286022350697,13.614345373252396,9.146257716329654,14.802699717683138,14.050340307101564,13.840738013497122,15.62582719297371,14.954685927594397,14.772192111176738,14.576271593062243,13.52364701078293,13.994704422806288,13.407633335830226,13.690171480216849,15.033050396633783,13.97051223837103,13.764699266371563,14.217656015456685,14.589672229376617,14.907717184221921,14.74419388644538,14.549614799498512,13.457236106001613,13.841332878594928,14.227344997034967,13.032977469034087,12.259252916244494,13.831380624585194,12.484232554744594,13.34581967501044,14.311561213296567,13.639532536049801,13.446558492930949,12.856887107385655,13.257562401968103,12.967765190616054,12.708496793241117,12.986179891727014,13.243797116589352,14.528734260780588,14.332669614864075,16.774312498158487,18.83529721079331,17.798334240564284,14.601478633581532,13.91388460724493,11.89849939963731
144,277.0,IRC,Parkside Apartments-IRC,960.4414260108283,843.3199107466276,978.5173397779045,376.31649491934945,236.2557674255679,277.7699713056365,627.1145085546191,989.6869450254699,1092.9634990941815,938.3026868714319,540.5577598308355,990.9907333049083,1003.6864098485385,968.1129967674643,1137.5674926807596,450.7003121397684,454.0648899491958,478.9529264413777,222.12477632338377,499.87906462172856,1043.6413372084687,1066.3290817023517,977.5925804048034,716.5339895526516,640.3951214525323,1085.0866072605766,633.7320217919702,231.1059055052907,236.07736839596055,254.63677923107832,296.4210641027229,258.43806307426024,244.13748259909096,209.28830358552324,227.96306128566187,227.76596550792445,232.71975282236244,221.21188408450206,225.92966296428753,237.07879435269356,259.8029563006624,241.6069794071512,289.36991586412836,607.6194630329783,1039.3334981572364,975.3510637362898,888.3880751413463,585.9633112752035
145,277.1,IRC1,IRC - Dining,84.11498882005655,72.60828877005348,86.81818181818181,28.378342245989305,4.213903743315508,9.522727272727273,48.01069518716577,87.53475935828877,99.63903743315508,81.90374331550802,38.01470588235294,88.024064171123,89.70454545454545,86.36096256684492,104.82352941176471,29.005347593582886,29.005347593582886,32.407754010695186,3.677807486631016,33.81818181818182,94.70320855614973,96.56016042780749,86.71256684491979,58.657754010695186,49.73930481283423,99.52673796791444,49.73930481283423,5.751336898395722,5.081550802139038,8.36229946524064,12.080213903743315,7.279411764705882,6.43716577540107,1.9077540106951871,3.877005347593583,3.9732620320855614,4.2005347593582885,3.6109625668449197,3.6189839572192515,5.219251336898396,6.032085561497326,4.755347593582887,4.919786096256685,36.9572192513369,86.80882352941177,82.91844919786097,77.27139037433155,44.42780748663102
