,Bldg No.,Bldg Name,Bldg Code,2018-01-01 00:00:00,2018-02-01 00:00:00,2018-03-01 00:00:00,2018-04-01 00:00:00,2018-05-01 00:00:00,2018-06-01 00:00:00,2018-07-01 00:00:00,2018-08-01 00:00:00,2018-09-01 00:00:00,2018-10-01 00:00:00,2018-11-01 00:00:00,2018-12-01 00:00:00,2019-01-01 00:00:00,2019-02-01 00:00:00,2019-03-01 00:00:00,2019-04-01 00:00:00,2019-05-01 00:00:00,2019-06-01 00:00:00,2019-07-01 00:00:00,2019-08-01 00:00:00,2019-09-01 00:00:00,2019-10-01 00:00:00,2019-11-01 00:00:00,2019-12-01 00:00:00,2020-01-01 00:00:00,2020-02-01 00:00:00,2020-03-01 00:00:00,2020-04-01 00:00:00,2020-05-01 00:00:00,2020-06-01 00:00:00,2020-07-01 00:00:00,2020-08-01 00:00:00,2020-09-01 00:00:00,2020-10-01 00:00:00,2020-11-01 00:00:00,2020-12-01 00:00:00,2021-01-01 00:00:00,2021-02-01 00:00:00,2021-03-01 00:00:00,2021-04-01 00:00:00,2021-05-01 00:00:00,2021-06-01 00:00:00,2021-07-01 00:00:00,2021-08-01 00:00:00,2021-09-01 00:00:00,2021-10-01 00:00:00,2021-11-01 00:00:00,2021-12-01 00:00:00
121,230.0,Cromwell Field/House ,CFH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
122,234.0,Severance Street House ,SSH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
123,239.0,Royal Street House,ROY,0.0,0.0,0.0,0.0,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
124,250.0,Lyon University Center ,LRC,10136.579566227856,11552.150671808327,12761.545822187554,10207.150402640778,11219.112971996105,7146.078271758374,5350.284956090966,4971.707230820318,6595.432807668097,8670.197308087187,12279.709316395038,14909.760396966534,17725.110754253237,16461.17495884946,14096.273081490432,11622.493144189139,11538.092222792831,8578.473578499294,6404.8665466176135,5370.774808113088,4916.707896330494,10529.349742693814,13771.768922303145,17516.882726307613,15322.85189662175,13089.566854852386,13575.071715840895,8990.102744213476,4301.6796675563755,3857.3633779538914,3706.82084584225,3733.6726811604035,3809.344892807455,5617.009522843988,9953.025131702992,12270.338605940111,13294.612401619424,12482.280392737384,13581.67206673889,10504.985062821575,9523.910469381484,7154.382085732464,6428.408796268845,6641.170292691172,7460.331984150185,11959.84515843001,13717.072052993479,16777.373743720447
125,251.0,Kennedy Aquatics Building ,KAB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
126,252.0,Hedco Neurosciences Bldg,HNB,4163.575741220185,4439.695558039381,4638.719867040875,3813.3681510249835,4045.5317000727455,3166.7781814071113,2615.9997422690376,2675.163621561666,3527.069384563534,4528.746596916277,4946.1993160293705,5226.725470947878,6649.252043405565,6974.733764019662,6007.514001271939,5520.355848571886,5921.517389623511,4449.8125123291,3894.962634915277,3820.0313683579325,3722.1618277026,4842.455108076355,6201.463042973427,7670.897763130143,8143.425718668669,7117.404181650847,6963.283313989545,5569.135011365343,4907.264591687981,4381.2826121798535,4186.668357962778,3980.311085284082,3968.9534109719475,4273.3333953392885,5522.783407334929,6311.721174861656,6587.630176247687,5723.808958212414,5800.440661308355,4661.744246788267,4551.107378032103,3908.5018759747295,3653.667476545291,3712.698657711228,4021.31586420344,4735.98317459201,5211.13041900297,6796.966487469963
127,253.0,Kaprielian Hall ,KAP,3975.086106926676,4262.922268960253,4450.2039704748595,3654.140774387332,3889.4676438221027,3041.14372567206,2509.042100490885,2568.056597426392,3389.5276338372373,4366.955034441694,4753.137120792064,5032.319820191683,6404.990248801789,6717.843984716779,5786.178594425623,5314.460117046292,5701.289976882711,4284.12671015191,3749.099100706611,3674.8805136940555,3581.5074075515477,4669.456164244484,5965.520246246777,7388.1729290973835,7852.498076169033,6848.738964980834,6714.516803606587,5355.746699965257,4724.271828294519,4217.04507231633,4030.383502157808,3830.434163753906,3819.446522137286,4120.6665873802085,5325.479420997992,6070.839355482276,6346.534125828908,5512.609044977016,5585.503045109532,4487.522811039339,4380.838495485322,3761.154646130008,3516.424323242197,3572.382313675962,3868.9740280201004,4559.109518881384,5017.246183214036,6547.427526172533
128,254.0,Bookstore - (Non-Aux),BKS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
129,254.1,Bookstore,BKS,1713.4349946770803,1851.450719871259,1933.4729522197629,1583.2254078786377,1701.698452967711,1330.4489965333812,1098.0245824135063,1123.4132930130922,1482.911203208914,1911.0974571424174,2079.6635403640903,2201.8414292346547,2802.5590791581444,2939.9099499345066,2531.7503875638245,2325.7512696304743,2495.0384630294448,1874.4119185638876,1640.2693877048264,1608.2269566855784,1566.9267367957173,2043.4801208953843,2609.7975106988033,3233.263998911683,3436.465222843991,2996.3178742383457,2938.45388562677,2343.3817662960387,2067.0313088305265,1845.4928092450693,1763.3670381517663,1675.8638078305823,1671.4929461327104,1803.3149814378248,2330.57361462727,2656.3256241561444,2776.977101078043,2412.028964700658,2444.36697474142,1963.423545231196,1916.7356076261028,1645.9828469604129,1538.4446214669324,1562.9333492833023,1693.1675202477957,1994.7518218548694,2195.6824256203286,2864.893478399404
130,256.0,Electrical Engineering,EEB,1852.5330385254042,2001.7529923331322,2090.433856090002,1711.7529317654644,1839.8437148322485,1438.4559261412571,1187.1631093991045,1214.6128961359261,1603.2951385247666,2066.241900157669,2248.492314858592,2380.588703932671,3030.0731003444143,3178.574226312954,2737.279939321773,2514.5576457628376,2697.587710950654,2026.578199775716,1773.4277881827088,1738.7841266010125,1694.1311213326387,2209.371496023423,2821.6629912721373,3495.7429951332947,3715.4402593848313,3239.5613917041896,3176.9999575226702,2533.6194004602926,2234.8345885141853,1995.3114136856282,1906.5186058246036,1811.9117922301132,1807.1861004313066,1949.7095555766884,2519.7714726412923,2871.968294751846,3002.414356516112,2607.839434159752,2642.8026701078816,2122.815862556238,2072.3377602747164,1779.6050706988965,1663.3368047594508,1689.8135473801015,1830.6202340686498,2156.68739410877,2373.929707405004,3097.4678567196506
131,257.0,Leavey Library,LVL,3878.826785706873,4464.13093699148,4882.230621311704,4137.802497135138,4349.425260434208,3250.6832498312565,2456.528135501155,2679.7923629951365,2327.179408083595,2515.47236609871,3097.5321278623674,4697.146577337496,4607.379888191198,3756.5661570889433,3773.7466677191674,3084.5806186661143,3130.5334989204125,2359.416157118053,1951.9358353198293,2102.080468530931,2178.6646669710226,2549.1610154086443,3058.45123719812,3599.1041490367043,3346.2859848076664,3025.253489076097,3159.25299790579,2567.3022211751545,2227.2499535079482,2000.5290008045042,1841.206133911242,1602.2323729991604,1534.3899199967793,1541.6545644227313,1997.2865720317463,2057.617563484745,2001.6166211945485,1616.2005965194555,3125.082001423169,2702.581692839281,2905.0906666150368,2275.0269768460403,2208.8649791643984,2353.3236545608966,2622.836227518734,3409.2681423414597,3941.6928700885583,5412.150526163969
132,261.0,Egg Company II,EGG,137.0,488.0,486.0,504.0,370.0,372.0,404.0,422.0,498.0,0.0,1509.0,751.0,561.0,573.0,545.0,537.0,515.0,466.0,456.0,513.0,467.0,0.0,1323.0,544.0,0.0,735.0,0.0,269.0,329.0,335.0,320.0,274.0,459.0,0.0,0.0,1136.0,677.0,699.0,673.0,742.0,751.0,668.0,745.0,716.0,737.0,708.0,435.0,300.0
133,262.0,Ralph & Goldy Lewis Hall,RGL,1485.4334516297074,1709.581219428894,1869.6964531107974,1584.610652924877,1665.6535942825867,1244.8799357952628,940.7507137955321,1026.2518641160116,891.2153936467201,963.3239651283386,1186.2292632348092,1798.8167656508454,1764.43976191577,1438.6125860433485,1445.19202529551,1181.2693601321248,1198.8674508176898,903.5607619843912,747.5123137499046,805.0116229679103,834.3402670435772,976.2253524265805,1171.2628660432483,1378.3110188314588,1281.491908550671,1158.549474003948,1209.8658549392987,983.1726989793502,852.9464626450165,766.1215266690011,705.1073259408627,613.5900610223482,587.6091511498834,590.3912155318942,764.8798078633744,787.9841323989538,766.5380411975693,618.9393245041167,1196.7797482232556,1034.979253803908,1112.531983152427,871.2431261998861,845.9057626070833,901.2275804316886,1004.4399726379072,1305.611522244496,1509.5086140106725,2072.634299227722
134,263.0,Jane Hoffman & J. Kristoffer Popovich Hall,JKP,2256.617444562598,2597.134727528366,2840.3760717100176,2407.2839064630175,2530.4014483669143,1891.1771351449581,1429.1548836513741,1559.0451773778818,1353.9025945318833,1463.4473608284704,1802.0771282142935,2732.698182127156,2680.4738658945744,2185.488857862346,2195.4841069767226,1794.5422205733094,1821.2766113926837,1372.6572371715615,1135.5940081884507,1222.9449050524565,1267.4999336024773,1483.0466876137461,1779.3407121549433,2093.880870742142,1946.7967364869512,1760.0269810524344,1837.9849941047748,1493.6008483586802,1295.7658014036142,1163.864459790803,1071.1738652858103,932.144105139236,892.6748348198626,896.901247662157,1161.9780849317042,1197.0773495501378,1164.4972137859752,940.270515161359,1818.1050481775894,1572.3035160759878,1690.1188525552525,1323.5614391751433,1285.0698213783214,1369.1127510908261,1525.9093308985969,1983.4383921315582,2293.1915713603744,3148.6719992098183
135,263.1,Popovich Café ,JKP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
136,264.0,Forthmann House (was 637),FMH,0.0,0.0,0.0,0.0,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
137,265.0,Cockins House (was 632),COH,2.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,2.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0
138,267.0,University Gardens Bldg (was 638),UGB,4572.0,1460.0,1252.0,650.0,31.0,20.0,37.0,50.0,46.0,0.0,1332.0,342.0,238.0,113.0,88.0,88.0,56.0,34.0,46.0,55.0,192.0,0.0,1843.0,227.0,0.0,133.0,0.0,102.0,53.0,47.0,47.0,49.0,227.0,0.0,0.0,1903.0,750.0,240.0,126.0,75.0,63.0,46.0,56.0,118.0,141.0,58.0,470.0,621.0
139,276.0,Loker Track Stadium,LTS,758.2176153721338,756.2989218452684,825.2745980842508,683.7830877393507,677.9622390709918,441.2710826837524,339.9143983439443,319.91458587695735,420.2721135496793,503.8403004121002,748.5953440384526,866.4322033909256,1030.0371271747874,956.5876117567419,829.1590354517595,684.4033650241983,675.4986801502212,506.51007437129545,382.1979754644332,329.1050994123728,303.71847854200996,611.8788937541874,822.3015323015838,1067.9366329845939,890.4376715352125,833.6575792988606,788.8711142761808,577.4305637375948,295.9781145645449,245.15811936991494,237.40983003938507,240.97023706272873,247.36768137619737,326.4142285167571,578.3876645677823,769.0507956962505,798.5731339523752,750.3671028961122,814.2546721885445,635.4630196754255,573.4510624706604,437.7536318090611,399.56605668740485,415.929998644477,464.5329144772943,723.007479458965,829.1230017462435,1004.9624751073994
140,277.0,Int'lly Themed Residential College,IRC,6462.885971200635,6983.465915542582,7292.844640979207,5971.749911501981,6418.617042995285,5018.305440127924,4141.626435644907,4237.389824434487,5593.375903683674,7208.446765551608,7844.259257918094,8305.100647539235,10570.940719910828,11089.012907434952,9549.48049572883,8772.474765422698,9411.007205066448,7070.072999776034,6186.913450302941,6066.0529691286965,5910.273139393172,7707.779429502752,9843.865551927991,12195.511708743026,12961.964094484345,11301.777315644404,11083.520795030996,8838.975035301128,7796.611887450668,6960.993340205152,6651.224078154465,6321.171638794724,6304.685235262058,6801.903271146227,8790.664113676294,10019.364413958969,10474.448347709329,9097.904622306005,9219.879994630166,7405.814942160205,7229.713241243845,6208.4639822955,5802.841772483794,5895.210526447988,6386.439314882997,7523.9817124911615,8281.869571846686,10806.059131540726
141,277.1,Int'lly Themed Residential College - Dining,IRC Café,3908.0,2041.0,1617.0,216.0,236.0,549.0,2183.0,2294.0,2295.0,0.0,2652.0,2059.0,1469.0,1946.0,1131.0,204.0,260.0,205.0,1808.0,1894.0,2026.0,0.0,2364.0,1824.0,0.0,1385.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,234.0,187.0,347.0,1417.0,1348.0,1437.0,977.0,865.0,1349.0
142,281.0,CAROL LITTLE BUILDING,CAL,0.0,4677.0,1948.0,1878.0,162.0,907.0,1183.0,1317.0,1590.0,2159.0,3069.0,3105.0,964.0,160.0,164.0,162.0,151.0,147.0,140.0,143.0,1389.0,0.0,5830.0,2804.0,0.0,3818.0,1179.0,117.0,1908.0,2755.0,1663.0,2902.0,5052.0,0.0,0.0,6533.0,3061.0,4163.0,3199.0,3760.0,1283.0,823.0,194.0,2322.0,0.0,5484.0,0.0,0.0
143,283.0,Social Work Center  (New FEB 04),SWC,0.0,0.0,0.0,0.0,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
144,289.0,Galen Events Center,GEC,17423.0,7422.0,8822.0,8869.0,10252.0,9898.0,8791.0,9546.0,12546.0,0.0,20005.0,10467.0,9891.0,10895.0,9576.0,9518.0,10997.0,12012.0,10387.0,12273.0,13812.0,0.0,19809.0,9800.0,0.0,15037.0,0.0,4790.0,2776.0,2546.0,4262.0,9825.0,12730.0,0.0,0.0,27780.0,13252.0,9608.0,7669.0,5806.0,5914.0,7093.0,7143.0,6868.0,9162.0,8500.0,9780.0,9447.0
145,290.0,RON TUTOR HALL RTH,RTH,6275.040165721092,6752.072946123687,7050.436464754976,5781.416890227776,6177.998035619336,4829.399018225675,3985.721252082884,4077.879774779457,5382.821834999443,6937.095828029065,7548.9741329757735,7993.467854341879,10173.013847709874,10671.58400125064,9190.00492912652,8442.248389420854,9056.74425339564,6804.930930723071,5954.016569780293,5837.705696301396,5687.789959652866,7417.6318786589745,9473.308310786026,11736.430349975255,12474.030809607999,10877.339219198053,10666.298631006022,8506.245358496226,7503.120374789513,6699.957407862617,6400.848935217328,6083.220814405635,6067.355016282216,6545.856040779819,8459.753027519539,9642.200786962312,10080.153783065363,8756.427937793165,8872.811734052288,7127.0343819322825,6957.561759817105,5974.755865004311,5584.402682001316,5673.294355701041,6146.031588796152,7240.752945186709,7970.111276911418,10399.281586857944
146,291.0,RAY R. IRANI HALL (was Molecular & Computational Biology Bldg 3/19/07),RIH,18732.53773023535,14912.58319154922,15126.873308746033,14482.06169257259,12122.119894749032,10892.664592058183,9148.891089252527,9273.216612178923,11412.274518127819,9659.513018164462,19563.51890055176,15872.058787733515,18872.345575720534,19970.57627513464,17492.56133496348,16758.352706920552,17508.003391993916,13917.08844122659,13143.630833407411,12765.674530024082,12572.925358081964,10328.632250740458,22417.045247406066,20699.314502029323,17369.381363818782,24455.686318635664,14852.216696436388,19907.464861521166,14940.670139469014,13549.918756423313,13226.819593354603,13259.540425821846,13417.448200585817,9114.733774537997,11779.726923996996,23003.21845428367,18455.0431953675,16812.437489301985,17251.887776885615,15020.99169621103,14593.010668973418,12872.509127317451,12434.964429885953,12635.741050621042,13018.00087151077,14362.338354437195,15357.928519955092,18571.41058650797
147,292.0,Dornsife Neuroscience Imaging Center,DNI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,92.53569924360987,79.53566336287234,74.528447247171,75.7396860392301,82.03166425992316,96.498891000554,106.2309838466739,138.3310623197145
148,294.0,School of Cinematics Arts,SCA,2678.6295538537597,2653.248717654386,2888.1734223155786,2476.588188690103,2785.6985792207643,2273.3935639638075,2080.7943677155417,1312.7893340583237,2150.8862316290447,2483.173205228381,2753.801373451121,2827.710988410289,3752.135436093978,3765.483406016872,3602.785797633715,2145.8945777755166,2620.328674046966,2783.650920573702,2363.702249653397,1783.9748503448016,1422.6430546740482,2493.0086424587903,2958.133756311691,3789.4544905792045,3674.5923901963724,2981.275587972621,3340.176836866261,2348.4508481548396,2213.920029169383,2048.3396357589427,2157.0854770282417,1812.563140961144,2085.770653580032,2221.1974166035425,2662.721989135484,3213.4027773836365,3605.1904941329394,2632.026645455079,3115.618583173897,2505.405190605454,2281.563857194359,1819.4611941196813,1521.812997437572,2027.215492845478,2731.9731121663367,3712.8987284872564,3373.276816861033,4330.129977964402
149,296.0,Technical Theatre Laboratory,TTL,0.0,0.0,0.0,0.0,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
150,310.0,Tudor Campus Center,TCC,23356.634334168237,15312.850778617427,15361.318453473372,12518.527774954717,11026.76013523207,10105.194269319793,10794.919677603644,12141.597222767537,13222.728759185195,6900.890959095753,18548.57585654415,15475.75497357829,16974.92064528863,18308.888749281505,15251.042073746727,12978.188093294273,13427.476888667616,11125.421052571635,12031.942414992827,12040.238570742618,13386.105247906864,7378.919080591904,20906.866888285986,18237.17763946073,12408.92854466491,18061.5753448525,10610.630963510524,10471.851060658417,8424.961410217837,7579.995389036014,7481.442751634693,7356.472339577297,7438.6893454335,6511.693061647369,8415.601374268332,12054.877910592326,11139.545219540993,9807.733150118172,10217.504317538973,8224.838219146339,8111.250078696626,7940.57347133937,10675.257550928485,10567.68529685853,10945.955303035,7202.963282501098,10861.515075659794,15801.007487697956
151,312.0,SCA - BUILDING B,SCB,634.8199581478397,692.0103115735126,753.0982938793261,645.6823670167357,736.5213955873984,601.0711327276509,550.1491019423015,345.77137406028623,567.3589863169308,656.5355664257245,723.0644906284122,740.2261895119073,990.9837205052992,994.248447029597,951.4966040707578,567.0967991996353,692.798620174693,735.9800073641101,624.9481880967807,471.6718658184178,375.8735903683291,659.1359949175892,753.8220498329841,1001.6438279913465,971.5393961249475,787.9663477096867,883.1220016939524,620.9158123041624,585.3466996629803,541.568272468362,570.319997214689,479.2304322258775,551.4648010050414,587.2707956829943,704.0071492759664,849.6037280691937,953.1899660299839,695.8914911304067,823.7501946959268,662.4135652224144,603.2313074922185,481.0542346203861,402.35790083552183,535.7187865489778,722.3167159179343,981.6673539550934,891.6090369534132,1136.0921632277882
152,313.0,SCA - BUILDING C,SCC,210.84780084064903,229.84288770635587,250.1325250462923,214.45561907705257,244.62670799572294,199.63853508038034,182.72539605942612,114.84379606931375,188.44145181120098,218.06037850230263,240.1571591412695,245.85721066269895,329.1433034762374,330.22764305812876,316.0281334900053,188.35436951899985,230.1047149107614,244.44689241995812,207.56901135245582,156.66012756810412,124.84188454702705,218.92407949612897,250.37291186654812,332.683929745638,322.6851053969096,261.7135290386286,293.3183330820826,206.2297063146665,194.41585408461415,179.87537693077823,189.42491590687786,159.17061433536128,183.16238965168208,195.05491939631267,233.82749281232122,282.1856423229971,316.5905632632779,231.1319747360492,273.59870269429035,220.0126849849817,200.3560111028252,159.77636832767746,133.6383291879312,177.93254065677556,239.90879478031192,326.0489845693973,296.13719959241627,377.33932447204046
153,314.0,SCA - BUILDING X,SCX,189.16401214863652,206.20562618635927,224.40865789435338,192.4007989208016,219.46906431410451,179.1075179570975,163.93374226451004,103.0331506813753,169.06195339765912,195.63484145286608,215.4591681215341,220.57302091463214,295.293892604916,296.266717671264,283.52749919357547,168.98382673134256,206.4405268316472,219.3077411434436,186.22241649478312,140.54905081460356,112.00302621586408,196.40971861372597,224.6243231050217,298.4703974959718,289.49986176814406,234.79866040405645,263.1531962929535,185.02084686290164,174.42194245006047,161.3768218179798,169.94427710888897,142.80135673122697,164.3257950194584,174.99528567633047,209.78045070749334,253.16540205653072,284.0320881531943,207.36214227793494,245.4615514791566,197.38637087709975,179.7512080619267,143.34481440593228,119.89483611040679,159.63378867714087,215.23634578804925,292.51779640210276,265.682167886113,338.53338888999355
154,315.0,SCA - BUILDING E,SCE,136.25427607735946,148.5293000500756,161.64088972093273,138.58572397513183,158.0829151371396,129.01061318196872,118.08098762121885,74.2144723967332,121.77482286811585,140.91519520491096,155.19459882021388,158.87809179742067,212.69931373274883,213.40003673845996,204.22401550824372,121.71854846242744,148.6984982871518,157.9667145364903,134.13545346530165,101.23706382933078,80.67544710103081,141.47333692226297,161.79623273158737,214.9873407706133,208.52589053101462,169.12477766727827,189.5484656466571,133.26996642847618,125.63560706180097,116.23924541839631,122.41035801655121,102.85939309105703,118.36338205609503,126.04858448468356,151.10423553435783,182.35428712487732,204.58746943707806,149.36233515564126,176.80522643671924,142.17681664662382,129.47426125252636,103.25084403991654,86.35989432705043,114.98374382437622,155.03410055525327,210.6996998836928,191.37007637341304,243.84459447274287
155,316.0,CAMPUS DEVELOPMENT & FACILITIES,CDF,0.0,1081.0,182.0,296.0,406.0,275.0,251.0,320.0,447.0,1043.0,1408.0,1380.0,1212.0,393.0,499.0,406.0,207.0,195.0,208.0,150.0,176.0,0.0,1925.0,1068.0,0.0,1636.0,260.0,73.0,2.0,0.0,376.0,346.0,349.0,0.0,0.0,3788.0,2199.0,1030.0,1283.0,1021.0,796.0,631.0,721.0,546.0,180.0,469.0,1085.0,968.0
156,321.0,JOHN MCKAY CENTER,JMC,8113.782723096128,8181.060318013723,8828.714563009886,7287.517246701103,7556.932932506582,5017.108117112675,3853.409362389644,3632.6696241100244,4674.495009714769,5536.330027318069,8610.173735652159,9992.5854322195,11779.31945909435,11008.236823250634,9377.135402251692,7808.5102032861005,7770.616233073469,5922.76009859668,4549.809461421256,3882.4930995843633,3666.54995425724,6723.486568666143,9739.92418702105,11754.356039384247,9784.36384374859,9090.305981746395,8668.323740833883,5785.604740913833,2961.8254141323728,2738.1085010860793,2611.9799919758234,2683.1261556533013,2848.446432884405,3586.7255819018324,6355.4761144709755,8463.190094931488,8813.237237079573,8353.524924877598,8992.538376276298,7126.928571080916,6420.466157632156,4868.410494095853,4451.842298509423,4591.700551723723,5122.773938464646,7936.925380109799,9064.997655455621,11053.144665145981
157,326.0,Engemann Student Health Center,ESH,8044.0,3278.0,3168.0,3452.0,2311.0,2204.0,2204.0,2896.0,2896.0,0.0,8420.0,3724.0,3596.0,2615.0,2529.0,2459.0,2960.0,2365.0,1357.0,1944.0,3135.0,0.0,7527.0,3004.0,0.0,7210.0,0.0,4924.0,2099.0,1907.0,2013.0,2310.0,3351.0,0.0,0.0,8046.0,2882.0,3239.0,3227.0,2836.0,2496.0,2147.0,2186.0,2329.0,3136.0,2793.0,2632.0,2035.0
158,327.0,WALLIS ANNENBERG HALL,ANN,2811.7589572602137,3038.243739445156,3172.842803440489,2598.0841034495666,2792.499209221277,2183.2762227933954,1801.8661136747355,1843.5291675188798,2433.4677833692776,3136.1244576016875,3412.742593604061,3613.2373742512223,4599.019290812933,4824.413042191118,4154.620310600816,3816.5742996134195,4094.375782522145,3075.923229063376,2691.693678211569,2639.1118220509024,2571.337868809088,3353.3653460799355,4282.696192233271,5305.8091134879905,5639.263760610794,4916.97884533772,4822.023630353292,3845.506069464244,3392.0130122222017,3028.4667659260044,2893.6977941174086,2750.1043736438405,2742.9317586522498,2959.2526518783634,3824.4878018950135,4359.049155832427,4557.039083664942,3958.156608063395,4011.223511491044,3221.991938620271,3145.3767024631106,2701.069505300863,2524.5985159032475,2564.7846916283215,2778.4998882295126,3273.401862361638,3603.130405714815,4701.310481290853
159,328.0,SCA - BUILDING I,SCI,2641.904434252623,3010.84580706963,3326.051384027332,2660.2973649675732,2924.0459383211405,1862.4878096527723,1394.4488333229629,1295.7798331373324,1718.9726639592475,2259.7201121368676,3200.4699694169044,3885.9421808937036,4619.709083653619,4290.2885369424675,3673.9223637627906,3029.1792190933784,3007.1817428209274,2235.814086801477,1669.305234546905,1399.7891190239482,1281.445314800031,2744.272423776898,3589.3465981912746,4565.438454515752,3993.606532321204,3411.5437550054676,3538.0812558178905,2343.0973090228263,1121.150040228084,1005.34754807162,966.1115335431643,973.1099477845128,992.8324538028269,1463.965459816642,2594.064502515331,3198.0276740310483,3464.984931655668,3253.266222960183,3539.8015102874683,2737.9222387491923,2482.2240220275035,1864.6520389981863,1675.4410689612168,1730.893259432755,1944.3919934875594,3117.1035308894798,3575.0909115836944,4372.699666495395
160,330.0,Temporary Research Facility (Dornsife),TRF,9.0,4.0,4.0,4.0,4.0,5.0,4.0,4.0,7.0,0.0,2071.0,1747.0,1445.0,989.0,752.0,539.0,173.0,68.0,31.0,108.0,237.0,0.0,997.0,374.0,0.0,875.077,0.0,249.0,50.0,4.0,4.0,5.0,101.0,0.0,0.0,9.0,4.0,4.0,4.0,5.0,4.0,5.0,4.0,5.0,4.0,107.0,1077.0,528.0
161,331.0,VERNA & PETER DAUTERIVE HALL,VPD,3900.10796138499,4488.6233827666565,4909.016970198455,4160.504542554481,4373.288373736204,3268.5181172113844,2470.0058723783145,2694.4950386257997,2339.947473417272,2529.2735003833486,3114.5267319072177,4722.91746297398,4632.6582690608275,3777.176550063969,3794.4513215326274,3101.504164280741,3147.7091649239183,2372.3610893131276,1962.6451275153254,2113.6135289669337,2190.617906464048,2563.1469824027417,3075.2314240117225,3618.8506270082726,3364.645376408839,3041.8515365086614,3176.5862333850837,2581.387719859699,2239.469756081845,2011.5048993087032,1851.3079078135406,1611.0230178231589,1542.808347333238,1550.1128492168207,2008.244680956738,2068.906678277974,2012.5984869259196,1625.0678779748555,3142.2277577961713,2717.4094020841767,2921.0294409539442,2287.5089079663267,2220.9839126120205,2366.235160252443,2637.2264134219654,3427.9730854284594,3963.318960417376,5441.844279586556
